:START_ID(Author_Address),:END_ID(Author_Address),:TYPE
清华—北大生命科学联合中心,北大-清华生命科学联合中心,ALIAS_OF
清华大学附属北京清华长庚医院肝胆胰中心清华大学精准医学研究院清华大学临床医学院清华大学,清华大学附属北京清华长庚医院肝胆胰中心,ALIAS_OF
包头医学院人体解剖学教研室,内蒙古科技大学包头医学院人体解剖学教研室,ALIAS_OF
成都理工大学行星科学国际研究中心,成都理工大学地球与行星科学学院行星科学国际研究中心,ALIAS_OF
广东省深圳市福田区香蜜湖街道红荔西路8089号深业中城6号楼A单元3401,广东省深圳市福田区香蜜湖街道东海社区红荔西路8089号深业中城6号楼A单元3401,ALIAS_OF
广东省深圳市前海深港合作区前湾一路1号A栋201室(入住深圳市前海商务秘书有限公司),广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),ALIAS_OF
青岛科技大学数据科学学院,青岛科技大学大数据学院,ALIAS_OF
浙江树人学院树兰国际医学院,浙江树人大学树兰国际医学院,ALIAS_OF
北京交通大学理学院光电子技术研究所,北京交通大学光电子技术研究所,ALIAS_OF
山东农业大学动物科技学院,山东农业大学动物医学院,ALIAS_OF
江苏省苏州市昆山市开发区龙腾路1号4幢,江苏省昆山市开发区龙腾路1号4幢,ALIAS_OF
中国科学院大学材料科学与光电工程研究中心,中国科学院大学材料与光电研究中心,ALIAS_OF
北京市海淀区新街口外大街19号,北京市海淀区北太平庄街道新街口外大街19号,ALIAS_OF
陕西省西安市碑林区友谊西路127号,陕西省西安市友谊西路127号,ALIAS_OF
中国科学院过程工程研究所生物化学工程国家重点实验室,中国科学院过程工程研究所生化工程国家重点实验室,ALIAS_OF
福建省厦门市自由贸易试验区厦门片区海景北二路8号1号楼4楼A区,福建省厦门市中国(福建)自由贸易试验区厦门片区海景北二路8号1号楼4楼A区,ALIAS_OF
广西壮族自治区南宁市民主路6-2号,广西壮族自治区南宁市兴宁区民主路6-2号,ALIAS_OF
哈尔滨工业大学航天科学与力学系,哈尔滨工业大学航天学院航天工程与力学系,ALIAS_OF
海南省海口市人民路58号,海南省海口市人民大道58号,ALIAS_OF
江苏省南京市浦口区浦珠南路30号南京工业大学江浦校区,江苏省南京市浦口区浦珠南路30号南京工业大学,ALIAS_OF
南京大学化学系配位化学国家重点实验室,南京大学配位化学国家重点实验室,ALIAS_OF
青岛大学环境科学与工程学院,青岛大学环境与地理科学学院,ALIAS_OF
浙江大学材料科学与工程学院和硅及先进半导体材料全国重点实验室,浙江大学硅及先进半导体材料全国重点实验室,ALIAS_OF
天津中医药大学第一附属医院针灸部,天津中医药大学第一附属医院针灸科,ALIAS_OF
jp and Institute for Chemical Reaction Design and Discovery (WPI-ICReDD),Institute for Chemical Reaction Design and Discovery (WPI-ICReDD),ALIAS_OF
扬州大学江苏省人兽共患病学重点实验室江苏高校动物重要疫病与人兽共患病防控协同创新中心农业农村部农产品质量安全生物性危害因子(动物源)控制重点实验室教育部农业与农产品安全国际合作联合实验室,扬州大学江苏省人兽共患病学重点实验室,ALIAS_OF
中国科学技术大学量子信息与量子科技前沿协同创新中心,中国科学技术大学中国科学院量子信息与量子科技创新研究院,ALIAS_OF
安徽省合肥市金寨路96号,安徽省合肥市包河区金寨路96号,ALIAS_OF
山东第一医科大学附属省立医院,山东省立医院,ALIAS_OF
宁夏大学数学统计学院,宁夏大学数学与统计学院,ALIAS_OF
福建农林大学中西兽医结合与动物保健福建省高等学校重点实验室,中西兽医结合与动物保健福建省高等学校重点实验室,ALIAS_OF
国家自然科学基金委员会工程与材料科学部,国家自然科学基金委员会工程与材料科学学部,ALIAS_OF
广东省深圳市南山区西丽街道大学城学苑大道1068号,广东省深圳市南山区深圳大学城学苑大道1068号,ALIAS_OF
甘肃省中医药防治慢性病疾病重点实验室,甘肃省中医药防治慢性疾病重点实验室,ALIAS_OF
湖南省郴州市北湖区人民西路25号,湖南省郴州市人民西路25号,ALIAS_OF
西安交通大学(电工材料电气绝缘全国重点实验室),电工材料电气绝缘全国重点实验室(西安交通大学),ALIAS_OF
山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号S01楼25层2501室,山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号S01楼25层,ALIAS_OF
兰州大学第二医院消化科,兰州大学第二医院消化内科,ALIAS_OF
浙江大学分析测试中心!杭州,浙江大学分析测试中心 杭州,ALIAS_OF
联勤保障部队第九一〇医院骨科,中国人民解放军联勤保障部队第九〇八医院骨科,ALIAS_OF
苏州大学化学系 苏州,苏州大学化学化工学院,ALIAS_OF
北京中医药大学东直门医院中医内科学教育部重点实验室,北京中医药大学东直门医院中医内科学教育部和北京市重点实验室,ALIAS_OF
云南省畜牧兽医科学院云南省热带亚热带动物病毒病重点实验室,云南省畜牧兽医科学院云南热带亚热带动物病毒病实验室,ALIAS_OF
国家癌症中心国家肿瘤临床医学研究中心中国医学科学院北京协和医学院肿瘤医院癌症早诊早治办公室,国家癌症中心国家肿瘤临床医学研究中心中国医学科学院北京协和医学院肿瘤医院,ALIAS_OF
华东理工大学数学系,华东理工大学数学学院,ALIAS_OF
北京大学第一医院肾内科北京大学肾脏病研究所,北京大学第一医院肾内科北京大学肾脏疾病研究所,ALIAS_OF
北京邮电大学电子工程学院信息光子学与光通信全国重点实验室,北京邮电大学信息光子学与光通信国家重点实验室,ALIAS_OF
河南省粮食光电探测与控制重点实验室,河南工业大学河南省粮食光电探测与控制重点实验室,ALIAS_OF
国家儿童健康与疾病临床研究中心,国家儿童健康与疾病临床医学研究中心,ALIAS_OF
黑龙江中医药大学附属第二医院针灸十诊室,黑龙江中医药大学附属第二医院针灸科,ALIAS_OF
上海交通大学医学院附属仁济医院临床研究中心,上海交通大学医学院附属仁济医院,ALIAS_OF
扬州大学数学科学学院,扬州大学数学学院,ALIAS_OF
南京大学化学化工学院生命分析化学教育部重点实验室 南京,南京大学化学化工学院生命分析化学教育部重点实验室,ALIAS_OF
上海市政工程设计研究总院有限公司,上海市政工程设计研究总院<集团>有限公司,ALIAS_OF
浙江大学化学系 浙江杭州,浙江大学化学系 杭州,ALIAS_OF
北京市中医药研究所,北京市中医研究所,ALIAS_OF
焦作卫生医药学校附属医院药械科,焦作卫生医药学校附属医院药剂科,ALIAS_OF
海军军医大学(第二军医大学)第一附属医院放射治疗科,海军军医大学第一附属医院放射治疗科,ALIAS_OF
清华大学附属北京清华长庚医院肝胆胰中心清华大学精准医学研究院清华大学临床医学院,清华大学附属北京清华长庚医院肝胆胰中心,ALIAS_OF
南京工业大学化学化工学院 南京,南京工业大学化学化工学院,ALIAS_OF
呼吸疾病中医药防治省部共建协同创新中心,呼吸疾病中医药防治省部共建协同中心,ALIAS_OF
江苏豪森药业集团有限公司,江苏豪森药业股份有限公司,ALIAS_OF
北京市平谷区林萌北街13号信息大厦802室,北京市平谷区林荫北街13号信息大厦802室,ALIAS_OF
西南民族大学化学与环境学院,西南民族大学化学与环境保护工程学院,ALIAS_OF
北京市海淀区厢红旗东门外甲一号,北京市海淀区厢红旗东门外1号,ALIAS_OF
南京工业大学材料化学工程国家重点实验室,南京工业大学化工学院材料化学工程国家重点实验室,ALIAS_OF
中国医学科学院北京协和医院护理部,中国医学科学院北京协和医学院护理学院,ALIAS_OF
陕西省咸阳市杨陵区邰城路3号,陕西省咸阳市杨凌区邰城路3号,ALIAS_OF
深海圈层与地球系统前沿科学中心,中国海洋大学深海圈层与地球系统前沿科学中心,ALIAS_OF
中国科学院化学研究所分子科学中心胶体与界面科学重点实验室,中国科学院化学研究所胶体界面与化学热力学重点实验室,ALIAS_OF
徐州徐工矿山机械有限公司,徐州徐工矿业机械有限公司,ALIAS_OF
复旦大学国家智能评价与治理实验基地,复旦大学国家智能治理与实验基地,ALIAS_OF
上海市徐汇区上海市漕宝路120-121号,上海市徐汇区漕宝路120-121号,ALIAS_OF
福建医科大学附属第一医院福建省老年高血压疾病临床医学研究中心福建省高血压研究所老年医学科高血压科,福建医科大学附属第一医院,ALIAS_OF
国家神经疾病临床医学研究中心,国家神经系统疾病临床医学研究中心,ALIAS_OF
山西 运城,山西运城,ALIAS_OF
四川大学皮革化学与工程教育部重点实验室 成都,四川大学皮革化学与工程教育部重点实验室,ALIAS_OF
空间智能控制技术国家级重点实验室,空间智能控制技术全国重点实验室,ALIAS_OF
四川大学化学学院!四川成都,四川大学化学学院,ALIAS_OF
华东理工大学材料科学与工程学院上海市先进聚合物材料重点实验室,上海市先进聚合物材料重点实验室华东理工大学材料科学与工程学院,ALIAS_OF
湖南省长沙市岳麓区含浦科教园学士路300号,湖南省长沙市岳麓区含浦科教产业园学士路300号,ALIAS_OF
上海市浦东新区疾病预防控制中心复旦大学浦东预防医学研究院,上海市浦东新区疾病预防控制中心免疫科复旦大学浦东预防医学研究院,ALIAS_OF
家畜疫病病原生物学国家重点实验室兰州大学动物医学与生物安全学院中国农业科学院兰州兽医研究所,中国农业科学院兰州兽医研究所家畜疫病病原生物学国家重点实验室,ALIAS_OF
农业农村部中国—东盟(广西)跨境动物疫病防控重点实验室,农业农村部中国(广西)-东盟跨境动物疫病防控重点实验室,ALIAS_OF
厦门市生殖与遗传实验室,厦门市生殖与遗传重点实验室,ALIAS_OF
香港中文大学计算机科学与工程系,香港中文大学计算机科学与工程学系,ALIAS_OF
蚌埠医科大学第一附属医院,蚌埠医学院第一附属医院,ALIAS_OF
广西大学省部共建特色金属材料与组合结构全寿命安全国家重点实验室,广西大学特色金属材料与组合结构全寿命安全国家重点实验室,ALIAS_OF
上海光学精密机械研究所,中国科学院上海光学精密机械研究所,ALIAS_OF
广东工业大学华立学院机电工程学院,广州华立学院机电工程学院,ALIAS_OF
北京医院国家老年医学中心中国医学科学院老年医学研究院生物治疗中心,北京医院国家老年医学中心中国医学科学院老年医学研究院,ALIAS_OF
中国科学院兰州化学物理研究所固体润滑国家重点实验室!甘肃兰,中国科学院兰州化学物理研究所固体润滑国家重点实验室,ALIAS_OF
江苏省南通市海门市三厂街道中华东路2号,江苏省南通市海门区三厂街道中华东路2号,ALIAS_OF
南京大学医学院附属鼓楼医院肿瘤医学中心肿瘤科,南京大学医学院附属鼓楼医院肿瘤科,ALIAS_OF
清华大学经济与管理学院,清华大学经济管理学院,ALIAS_OF
右江民族医学院研究生院,右江民族医学院研究生学院,ALIAS_OF
广东省汕头市澄海区凤翔街道东湖大道2巷15号,广东省汕头市澄海区凤翔街道东湖东湖大道2巷15号,ALIAS_OF
江苏省苏州市工业园区金鸡湖大道88号人工智能产业园G3栋2001,江苏省苏州市工业园区人工智能产业园金鸡湖大道88号G3栋18楼,ALIAS_OF
天津市儿童医院肾脏科,天津市儿童医院(天津大学儿童医院)肾脏内科,ALIAS_OF
大连海事大学交通运输装备与海洋工程学院,大连海事大学交通运输工程学院,ALIAS_OF
Coll Chem Engn & Mat,Coll Chem Chem Engn & Mat Sci,ALIAS_OF
中国科学院大学分子细胞科学卓越创新研究中心,中国科学院分子细胞科学卓越创新中心,ALIAS_OF
中国科学院化学研究所胶体、界面与化学热力学重点实验室,中国科学院化学研究所胶体界面与化学热力学重点实验室,ALIAS_OF
中科院量子信息重点实验室中国科技大学,中国科学技术大学中国科学院量子信息重点实验室,ALIAS_OF
武汉科技大学附属普仁医院放射科,武汉市普仁医院放射科,ALIAS_OF
国际转化医学会眼科学专委会,国际转化医学会眼科专业委员会,ALIAS_OF
安徽省功能性分子固体重点实验室安徽师范大学化学与材料科学学院,安徽师范大学化学与材料科学学院功能分子固体教育部重点实验室,ALIAS_OF
中日友好医院呼吸中心国家呼吸医学中心国家中西医结合医学中心中国医学科学院呼吸病学研究院国家呼吸疾病临床医学研究中心世界卫生组织戒烟与呼吸疾病预防合作中心,中日友好医院呼吸中心,ALIAS_OF
西北工业大学化工系 陕西西安,西北工业大学化学工程系 陕西西安,ALIAS_OF
山西医科大学第五临床医学院神经内科,山西医科大学第一医院神经内科,ALIAS_OF
北方民族大学图形图像智能处理国家民委重点实验室,北方民族大学图像图形智能处理国家民委重点实验室,ALIAS_OF
青海大学医学院,青海大学医学部,ALIAS_OF
中国科学院物理研究所纳米物理与器件重点实验室,中国科学院物理研究所纳米物理与器件实验室,ALIAS_OF
枣庄市疾病预防控制中心,枣庄市市中区疾病预防控制中心,ALIAS_OF
上海市徐汇区梅陇路130号,上海市徐汇区凌云街道梅陇路130号,ALIAS_OF
中日友好医院肛肠科一部,中日友好医院肛肠科,ALIAS_OF
山东省潍坊市峡山生态经济开发区怡峡街197号6号楼,山东省潍坊市坊子区峡山生态经济开发区怡峡街197号6号楼,ALIAS_OF
河南省开封市顺河区明伦街85号,河南省开封市明伦街85号,ALIAS_OF
清华大学车辆运载学院,清华大学车辆与运载学院,ALIAS_OF
广州市妇女儿童医疗中心,广州医科大学附属广州市妇女儿童医疗中心,ALIAS_OF
安徽合肥,安徽 合肥,ALIAS_OF
63768部队,63729部队,ALIAS_OF
Universite de Montreal,Université de Montréal,ALIAS_OF
常熟市医学人工智能与大数据重点实验室,江苏省常熟市医学人工智能与大数据重点实验室,ALIAS_OF
南京大学配位化学研究所配位化学国家重点实验室 南京,南京大学配位化学国家重点实验室,ALIAS_OF
杭州电子科技大学机械电子工程研究所,杭州电子科技大学机械工程学院,ALIAS_OF
中国科学院上海硅酸盐研究所高性能陶瓷和超微结构国家重点实验室,中国科学院上海硅酸盐研究所高性能陶瓷与超微结构国家重点实验室,ALIAS_OF
南京信息工程大学计算机学院软件学院网络空间安全学院,南京信息工程大学计算机学院、网络空间安全学院,ALIAS_OF
华南师范大学化学学院教育部环境理论化学重点实验室广州市生物医学分析化学重点实验室GDMPA手性药物过程控制与质量评价重点实验室,华南师范大学化学学院广州市生物医学分析化学重点实验室GDMPA手性药物过程控制与质量评价重点实验室教育部环境理论化学重点实验室,ALIAS_OF
敦煌医学与转化教育部重点实验室,教育部敦煌医学与转化重点实验室,ALIAS_OF
辽宁省功能化合物的合成与应用重点实验室渤海大学,渤海大学功能化合物的合成与应用辽宁省重点实验室,ALIAS_OF
广西壮族自治区南宁市五合大道13号,广西壮族自治区南宁市青秀区五合大道13号,ALIAS_OF
中国农业科学院兰州兽医研究所家畜疫病病原生物学国家重点实验室农业部兽医公共卫生重点实验室,中国农业科学院兰州兽医研究所家畜疫病病原生物学国家重点实验室,ALIAS_OF
上海交通大学医学院附属仁济医院内分泌科,上海交通大学医学院附属仁济医院内分泌代谢病科,ALIAS_OF
浙江省绍兴市越城区环城西路508号,浙江省绍兴市环城西路508号,ALIAS_OF
中国科学院化学研究所分子科学中心有机固体研究室,中国科学院化学研究所分子科学中心有机固体开放实验室,ALIAS_OF
天津市滨海新区自贸试验区(空港经济区)空港物流加工区中心大道西侧,天津市东丽区自贸试验区(空港经济区)空港物流加工区中心大道西侧,ALIAS_OF
山东第一医科大学附属省立医院重症医学科,山东第一医科大学附属省立医院东院区重症医学科,ALIAS_OF
云南省昆明市呈贡新城雨花街道春融西路1168号,云南省昆明市呈贡区雨花街道春融西路1168号,ALIAS_OF
Department of Physics & Astronomy,Department of Physics and Astronomy,ALIAS_OF
上海社会科学院文学所,上海社会科学院文学研究所,ALIAS_OF
四川大学华西第二医院妇产科出生缺陷与相关妇儿疾病教育部重点实验室,四川大学华西第二医院出生缺陷与相关妇儿疾病教育部重点实验室,ALIAS_OF
北京大学深圳医院妇产科,北京大学深圳医院妇产中心,ALIAS_OF
山东省济南市高新区天辰路2518号,山东省济南市高新区天辰大街2518号,ALIAS_OF
湖北省武汉市江夏区武汉市武昌江夏大道16号,湖北省武汉市江夏区江夏大道16号,ALIAS_OF
国家农作物基因资源与基因改良重大科学工程,农作物基因资源与基因改良国家重大科学工程,ALIAS_OF
山西医科大学附属第九临床医学院,山西医科大学第九临床医学院,ALIAS_OF
德州学院化学化工学院,德州学院化学与化工学院,ALIAS_OF
首都医科大学附属宣武医院,首都医科大学宣武医院,ALIAS_OF
省部共建药用资源化学与药物分子工程国家重点实验室(广西师范大学),广西师范大学化学与药学学院省部共建药用资源化学与药物分子工程国家重点实验室,ALIAS_OF
中国人民解放军总医院第二医学中心老年医学科,中国人民解放军总医院国家老年疾病临床医学研究中心,ALIAS_OF
天津市津南区海河教育园同砚路38号,天津市津南区海河教育园区同砚路38号,ALIAS_OF
江南大学食品胶体与生物技术教育部重点实验室江南大学化学与材料工程学院,江南大学化学与材料工程学院食品胶体与生物技术教育部重点实验室,ALIAS_OF
国家药品监督管理局药品监管创新与评价重点实验室,国家药品监督管理局创新药物安全研究与评价重点实验室,ALIAS_OF
北京信息科技大学现代测控技术教育部重点实验室,北京信息科技大学机电工程学院现代测控技术教育部重点实验室,ALIAS_OF
多模态人工智能系统全国重点实验室、中国科学院自动化研究所,中国科学院自动化研究所多模态人工智能系统全国重点实验室,ALIAS_OF
西北工业大学化工系,西北工业大学化学与化工学院,ALIAS_OF
贵州省普通高校学校病原生物学特色重点实验室,贵州医科大学贵州省普通高等学校病原生物学特色重点实验室,ALIAS_OF
北京大学肿瘤医院暨北京市肿瘤防治研究所流行病学研究室恶性肿瘤发病机制及转化研究教育部重点实验室,北京大学肿瘤医院暨北京市肿瘤防治研究所,ALIAS_OF
北京医院心血管内科国家老年医学中心 中国医学科学院老年医学研究院,北京医院国家老年医学中心中国医学科学院老年医学研究院心内科,ALIAS_OF
江苏省苏州市苏州工业园区苏虹西路188号,江苏省苏州市工业园区苏虹西路188号,ALIAS_OF
山东省潍坊市高新开发区东风东街5147号,山东省潍坊市高新区东风东街5147号,ALIAS_OF
湖北省武汉市第一医院放射科,武汉市第一医院放射科,ALIAS_OF
厦门大学会计系,厦门大学会计学系,ALIAS_OF
南京医科大学附属眼科医院,南京医科大学眼科医院,ALIAS_OF
广东省广州市中山二路58号,广东省广州市越秀区中山二路58号,ALIAS_OF
上海市闵行区漕宝路1355号16号楼三层,上海市闵行区漕宝路1355号16号楼3层,ALIAS_OF
暨南大学基础医学院公共卫生与预防医学系,暨南大学基础医学与公共卫生学院公共卫生与预防医学系,ALIAS_OF
西安卫星测控中心,中国西安卫星测控中心,ALIAS_OF
渭南师范学院数学科学学院,渭南师范学院数学与统计学院,ALIAS_OF
上海市嘉定区安亭镇墨玉南路888号2201室JT1712,上海市嘉定区安亭镇墨玉南路888号2201室J1366,ALIAS_OF
复旦大学化学系!上海,复旦大学化学系 上海,ALIAS_OF
新疆皮肤病临床医学研究中心,新疆皮肤性病临床医学研究中心,ALIAS_OF
综合业务网理论及关键技术国家重点实验室西安电子科技大学,西安电子科技大学综合业务网理论及关键技术国家重点实验室,ALIAS_OF
南京工业大学机械动力工程学院,南京工业大学机械与动力工程学院,ALIAS_OF
山东中医药大学中医药与脑科学研究院,山东中医药大学中医药与脑科学交叉学科研究中心,ALIAS_OF
江苏省淮安市洪泽区东七街三号高新技术产业园A12-2(准阴工学院技术转移中心共泽分中心),江苏省淮安市洪泽区东七街三号高新技术产业园A12-2(淮阴工学院技术转移中心洪泽分中心),ALIAS_OF
清华大学车辆与运载学院汽车安全与节能国家重点实验室,清华大学汽车安全与节能国家重点实验室,ALIAS_OF
陇南师范高等专科学校生物化学系,陇南师范高等专科学校生物与化学系,ALIAS_OF
中北大学省部共建动态技术测试国家重点实验室,中北大学省部共建动态测试技术国家重点实验室,ALIAS_OF
海南医科大学附属海南医院泌尿外科,海南医学院附属海南医院海南省人民医院泌尿外科,ALIAS_OF
松原市宁江区动物疫病预防控制中心,吉林省松原市宁江区动物疫病预防控制中心,ALIAS_OF
吉林建筑工程学院基础科学部,吉林建筑大学基础科学部,ALIAS_OF
中国医学科学院北京协和医学院北京协和医院内分泌科国家卫生健康委员会内分泌重点实验室,中国医学科学院北京协和医学院北京协和医院内分泌科国家卫生健康委内分泌重点实验室,ALIAS_OF
Materials Science and Engineering,Materials Science & Engineering,ALIAS_OF
上海市浦东新区自由贸易试验区郭守敬路498号8幢19号楼3层,上海市浦东新区中国(上海)自由贸易试验区郭守敬路498号8幢19号楼3层,ALIAS_OF
青岛市动物疫病预防控制中心,青岛市动物疫病预防与控制中心,ALIAS_OF
郑州航空工业管理学院航空工程学院,郑州航空工业管理学院,ALIAS_OF
浙江省温州市东方南路38号温州市国家大学科技园孵化器,浙江省温州市瓯海区东方南路38号温州市国家大学科技园孵化器,ALIAS_OF
中国科学院战略咨询研究院,中国科学院科技战略咨询研究院,ALIAS_OF
天津大学建筑工程学院,天津大学建筑学院,ALIAS_OF
南京中医药大学中西医结合鼓楼临床医学院,南京中医药大学中西医结合临床医学院南京鼓楼医院,ALIAS_OF
济南市第五人民医院,山东省济南市第五人民医院,ALIAS_OF
蚌埠医学院第一附属医院心血管内科,蚌埠医学院第一附属医院心内科,ALIAS_OF
江苏省常州市第一人民医院,常州市第一人民医院,ALIAS_OF
云南农业大学植物保护学院,云南农业大学植保学院,ALIAS_OF
湖州师范学院护理学院,湖州师范学院医学院(护理学院),ALIAS_OF
清华大学机械工程系摩擦学国家重点实验室,清华大学摩擦学国家重点实验室,ALIAS_OF
中国医学科学院北京协和医院神经科,中国医学科学院北京协和医学院北京协和医院神经外科,ALIAS_OF
澳大利亚新南威尔士,澳大利亚新南威尔士州,ALIAS_OF
北京大学纳米器件物理与化学教育部重点实验室和碳基电子学研究中心,北京大学电子学系纳米器件物理与化学教育部重点实验室,ALIAS_OF
哈尔滨工业大学航天工程系,哈尔滨工业大学航天学院,ALIAS_OF
天津大学精密测试技术及仪器国家重点实验室,天津大学精密测试技术及仪器全国重点实验室,ALIAS_OF
北京市丰台区东大街20号院,北京市丰台区东大街20号,ALIAS_OF
山西医科大学第二医院肾内科,山西医科大学第二临床学院肾内科,ALIAS_OF
安徽医科大学第一附属医院影像科,安徽医科大学第一附属医院医学影像科,ALIAS_OF
哈尔滨工业大学环境学院城市水资源与水环境国家重点实验室,哈尔滨工业大学城市水资源与水环境国家重点实验室,ALIAS_OF
浙江省智能教育技术与应用重点实验室,浙江师范大学浙江省智能教育技术与应用重点实验室,ALIAS_OF
中国医学科学院北京协和医学院国家心血管病中心阜外医院实验诊断中心,中国医学科学院北京协和医学院阜外医院,ALIAS_OF
北京市东城区四十条南门仓胡同5号,北京市东城区东四十条南门仓5号,ALIAS_OF
国家癌症中心国家肿瘤临床医学研究中心中国医学科学院北京协和医学院肿瘤医院内科,国家癌症中心国家肿瘤临床医学研究中心中国医学科学院北京协和医学院肿瘤医院,ALIAS_OF
北京控制工程研究所,北京控制与电子技术研究所,ALIAS_OF
中国科学院半导体研究所超晶格国家重点实验室,中国科学院半导体研究所半导体超晶格国家重点实验室,ALIAS_OF
农业农村部动物疾病临床诊疗技术重点实验室,农业农村部动物临床诊疗技术重点实验室,ALIAS_OF
上海市浦东新区自由贸易试验区芳春路400号1幢3层,上海市浦东新区中国(上海)自由贸易试验区芳春路400号1幢3层,ALIAS_OF
河南大学人民医院河南省人民医院神经内科,河南省人民医院神经内科,ALIAS_OF
山东大学化学系,山东大学化学与化工学院,ALIAS_OF
云南师范大学经济与管理学院,云南师范大学经济学院,ALIAS_OF
Jiangsu National Synergistic Innovation Center for Advanced Materials (SICAM),Jiangsu National Synergetic Innovation Center for Advanced Materials (SICAM),ALIAS_OF
北京市海淀区王庄路1号院清华同方科技大厦D座19层1911,北京市海淀区王庄路1号院清华同方科技大厦D座-东楼19层,ALIAS_OF
河钢材料技术研究院,河北河钢材料技术研究院有限公司,ALIAS_OF
中国疾控中心传染病预防控制所,中国疾病预防控制中心传染病预防控制所,ALIAS_OF
宁夏回族自治区银川市贺兰山西路489号,宁夏回族自治区银川市西夏区贺兰山西路489号,ALIAS_OF
Johannes Gutenberg-University Mainz,Johannes Gutenberg University Mainz,ALIAS_OF
重庆大学输配电装备及系统安全与新技术国家重点实验室,输配电装备及系统安全与新技术国家重点实验室(重庆大学),ALIAS_OF
遵义医科大学免疫学教研室,遵义医科大学基础医学院免疫学教研室,ALIAS_OF
电子信息工程学院,信息工程大学电子技术学院,ALIAS_OF
西北大学地质系,西北大学地质学系,ALIAS_OF
甘肃中医药大学敦煌医学与转化教育部重点实验室,甘肃中医药大学敦煌医学与教育部重点实验室,ALIAS_OF
大连工学院化学系,大连理工大学化学学院,ALIAS_OF
国家卫生健康委员会寄生虫病预防和控制技术重点实验室江苏省寄生虫与媒介控制技术重点实验室江苏省血吸虫病防治研究所,国家卫生健康委员会寄生虫病预防与控制技术重点实验室江苏省寄生虫与媒介控制技术重点实验室江苏省血吸虫病防治研究所,ALIAS_OF
内蒙古自治区高校动物遗传育种与繁殖重点实验室,内蒙古自治区动物遗传育种与繁殖重点实验室,ALIAS_OF
西北民族大学细胞基质疫苗关键技术与产业化教育部工程研究中心,西北民族大学生物医学研究中心细胞基质疫苗关键技术与产业化教育部工程研究中心,ALIAS_OF
陆军军医大学(第三军医大学)医学心理系基础心理学教研室,陆军军医大学(第三军医大学)医学心理系军事心理学教研室,ALIAS_OF
首都医科大学附属北京妇产医院北京妇幼保健院妇科肿瘤科,首都医科大学附属北京妇产医院北京妇幼保健院妇瘤科,ALIAS_OF
广东省深圳市沙河西路荔海楼5F,广东省深圳市南山区沙河荔海楼5F,ALIAS_OF
厦门大学国家传染病诊断与疫苗工程技术研究中心,厦门大学国家传染病诊断试剂与疫苗工程技术研究中心,ALIAS_OF
中国科学院长春应用化学研究所电分析化学国家重点实验室 长春,中国科学院长春应用化学研究所电分析化学国家重点实验室,ALIAS_OF
复旦大学附属第五人民医院,复旦大学附属上海市第五人民医院,ALIAS_OF
贵州医科大学基础医学国家级实验教学示范中心,贵州医科大学基础医学国家级实验教学中心,ALIAS_OF
江苏省农业科学院兽医研究所农业农村部兽用生物制品工程重点实验室,江苏省农业科学院兽医研究所农业农村部兽用生物制品工程技术重点实验室,ALIAS_OF
江苏电子信息职业学院,江苏信息职业技术学院,ALIAS_OF
现代汽车零部件技术湖北省重点实验室武汉理工大学,武汉理工大学汽车工程学院现代汽车零部件技术湖北省重点实验室,ALIAS_OF
南京工业大学应用化学系 江苏南京,南京工业大学应用化学系,ALIAS_OF
中国科学院大气物理研究所大气科学和地球流体力学数值模拟国家重点实验室,中国科学院大气物理研究所大气科学和地球流体力学国家重点实验室,ALIAS_OF
重庆大学附属肿瘤医院肿瘤内科,重庆大学附属肿瘤医院,ALIAS_OF
中煤科工西安研究院(集团)有限公司,中煤科工集团西安研究院有限公司,ALIAS_OF
黑龙江省齐齐哈尔市文化大街42号,黑龙江省齐齐哈尔市建华区文化大街42号,ALIAS_OF
中国科学技术大学地球和空间科学学院,中国科学技术大学地球与空间科学学院,ALIAS_OF
中国科学院天津工业生物技术研究所低碳合成工程生物学全国重点实验室,中国科学院天津工业生物技术研究所低碳合成工程生物学(全国)重点实验室生物设计中心,ALIAS_OF
四川大学市场营销系,四川大学商学院市场营销系,ALIAS_OF
自然资源部江淮耕地资源保护与生态修复重点实验室安徽农业大学资源与环境学院,自然资源部江淮耕地资源保护与生态修复重点实验室,ALIAS_OF
北京市东城区东单三条5号,北京市东城区东华门街道东单三条5号,ALIAS_OF
福建农林大学动物科技学院,福建农林大学动物科学学院,ALIAS_OF
陆军军医大学第一附属医院肾科,陆军军医大学第一附属医院肾内科,ALIAS_OF
沈阳农业大学农学院,沈阳农业大学,ALIAS_OF
中国科学技术大学中科院量子信息重点实验室,中国科学技术大学中国科学院量子信息重点实验室,ALIAS_OF
中国科学院过程工程研究所生物药制备与递送重点实验室,中国科学院过程工程研究所生物药制备与递送全国重点实验室,ALIAS_OF
中国食管癌筛查与早诊早治指南制定工作组,中国食管癌筛查与早诊早治指南制定专家组,ALIAS_OF
复旦大学公共卫生学院流行病学教研室教育部公共卫生安全重点实验室,复旦大学公共卫生学院流行病学教研室-公共卫生安全教育部重点实验室,ALIAS_OF
